ts,value
21634,-0.753082
21635,-0.748371
21636,-0.753082
21637,-0.757793
21638,-0.753082
21639,-0.74366
21640,-0.748371
21641,-0.757793
21642,-0.753082
21643,-0.753082
21644,-0.757793
21645,-0.762504
21646,-0.762504
21647,-0.767215
21648,-0.771926
21649,-0.771926
21650,-0.776637
21651,-0.781348
21652,-0.781348
21653,-0.786059
21654,-0.786059
21655,-0.79077
21656,-0.795482
21657,-0.663572
21658,-0.69655
21659,-0.701261
21660,-0.691838
21661,-0.682416
21662,-0.663572
21663,-0.640017
21664,-0.635306
21665,-0.65415
21666,-0.691838
21667,-0.734238
21668,-0.748371
21669,-0.753082
21670,-0.767215
21671,-0.79077
21672,-0.809615
21673,-0.809615
21674,-0.804904
21675,-0.800193
21676,-0.795482
21677,-0.795482
21678,-0.800193
21679,-0.804904
21680,-0.809615
21681,-0.809615
21682,-0.814326
21683,-0.814326
21684,-0.819037
21685,-0.819037
21686,-0.823748
21687,-0.823748
21688,-0.828459
21689,-0.828459
21690,-0.83317
21691,-0.83317
21692,-0.837881
21693,-0.842592
21694,-0.847303
21695,-0.847303
21696,-0.842592
21697,-0.842592
21698,-0.837881
21699,-0.837881
21700,-0.842592
21701,-0.856725
21702,-0.828459
21703,-0.828459
21704,-0.823748
21705,-0.819037
21706,-0.819037
21707,-0.814326
21708,-0.809615
21709,-0.809615
21710,-0.814326
21711,-0.814326
21712,-0.809615
21713,-0.809615
21714,-0.814326
21715,-0.814326
21716,-0.819037
21717,-0.819037
21718,-0.814326
21719,-0.814326
21720,-0.819037
21721,-0.823748
21722,-0.828459
21723,-0.828459
21724,-0.823748
21725,-0.823748
21726,-0.819037
21727,-0.823748
21728,-0.828459
21729,-0.828459
21730,-0.823748
21731,-0.823748
21732,-0.828459
21733,-0.828459
21734,-0.823748
21735,-0.828459
21736,-0.828459
21737,-0.837881
21738,-0.837881
21739,-0.83317
21740,-0.83317
21741,-0.828459
21742,-0.828459
21743,-0.83317
21744,-0.83317
21745,-0.828459
21746,-0.83317
21747,-0.83317
21748,-0.828459
21749,-0.83317
21750,-0.83317
21751,-0.828459
21752,-0.828459
21753,-0.83317
21754,-0.83317
21755,-0.837881
21756,-0.837881
21757,-0.83317
21758,-0.83317
21759,-0.837881
21760,-0.837881
21761,-0.842592
21762,-0.83317
21763,-0.828459
21764,-0.828459
21765,-0.83317
21766,-0.828459
21767,-0.828459
21768,-0.83317
21769,-0.828459
21770,-0.828459
21771,-0.83317
21772,-0.828459
21773,-0.828459
21774,-0.83317
21775,-0.83317
21776,-0.828459
21777,-0.828459
21778,-0.83317
21779,-0.828459
21780,-0.828459
21781,-0.83317
21782,-0.83317
21783,-0.837881
21784,-0.837881
21785,-0.83317
21786,-0.83317
21787,-0.771926
21788,-0.762504
21789,-0.828459
21790,-0.866147
21791,-0.866147
21792,-0.847303
21793,-0.837881
21794,-0.83317
21795,-0.83317
21796,-0.837881
21797,-0.757793
21798,-0.753082
21799,-0.74366
21800,-0.74366
21801,-0.748371
21802,-0.748371
21803,-0.753082
21804,-0.757793
21805,-0.771926
21806,-0.776637
21807,-0.781348
21808,-0.781348
21809,-0.786059
21810,-0.79077
21811,-0.795482
21812,-0.795482
21813,-0.800193
21814,-0.800193
21815,-0.804904
21816,-0.809615
21817,-0.809615
21818,-0.814326
21819,-0.819037
21820,-0.823748
21821,-0.823748
21822,-0.828459
21823,-0.83317
21824,-0.83317
21825,-0.828459
21826,-0.828459
21827,-0.823748
21828,-0.809615
21829,-0.814326
21830,-0.814326
21831,-0.819037
21832,-0.819037
21833,-0.814326
21834,-0.819037
21835,-0.819037
21836,-0.814326
21837,-0.814326
21838,-0.819037
21839,-0.814326
21840,-0.819037
21841,-0.819037
21842,-0.823748
21843,-0.828459
21844,-0.837881
21845,-0.837881
21846,-0.83317
21847,-0.83317
21848,-0.837881
21849,-0.837881
21850,-0.83317
21851,-0.837881
21852,-0.837881
21853,-0.842592
21854,-0.837881
21855,-0.837881
21856,-0.842592
21857,-0.842592
21858,-0.847303
21859,-0.847303
21860,-0.852014
21861,-0.856725
21862,-0.861436
21863,-0.823748
21864,-0.819037
21865,-0.823748
21866,-0.823748
21867,-0.828459
21868,-0.828459
21869,-0.823748
21870,-0.828459
21871,-0.823748
21872,-0.823748
21873,-0.828459
21874,-0.828459
21875,-0.83317
21876,-0.83317
21877,-0.828459
21878,-0.83317
21879,-0.83317
21880,-0.837881
21881,-0.837881
21882,-0.83317
21883,-0.837881
21884,-0.837881
21885,-0.842592
21886,-0.852014
21887,-0.856725
21888,-0.856725
21889,-0.852014
21890,-0.852014
21891,-0.847303
21892,-0.847303
21893,-0.842592
21894,-0.842592
21895,-0.847303
21896,-0.847303
21897,-0.842592
21898,-0.814326
21899,-0.781348
21900,-0.757793
21901,-0.734238
21902,-0.729527
21903,-0.734238
21904,-0.738949
21905,-0.738949
21906,-0.819037
21907,-0.823748
21908,-0.83317
21909,-0.837881
21910,-0.837881
21911,-0.83317
21912,-0.83317
21913,-0.828459
21914,-0.828459
21915,-0.823748
21916,-0.823748
21917,-0.828459
21918,-0.823748
21919,-0.823748
21920,-0.828459
21921,-0.828459
21922,-0.823748
21923,-0.823748
21924,-0.828459
21925,-0.828459
21926,-0.837881
21927,-0.837881
21928,-0.828459
21929,-0.828459
21930,-0.823748
21931,-0.823748
21932,-0.819037
21933,-0.819037
21934,-0.809615
21935,-0.804904
21936,-0.809615
21937,-0.809615
21938,-0.804904
21939,-0.79077
21940,-0.767215
21941,-0.753082
21942,-0.74366
21943,-0.734238
21944,-0.729527
21945,-0.729527
21946,-0.734238
21947,-0.734238
21948,-0.729527
21949,-0.734238
21950,-0.738949
21951,-0.74366
21952,-0.753082
21953,-0.767215
21954,-0.800193
21955,-0.823748
21956,-0.837881
21957,-0.842592
21958,-0.847303
21959,-0.847303
21960,-0.842592
21961,-0.842592
21962,-0.837881
21963,-0.83317
21964,-0.828459
21965,-0.823748
21966,-0.823748
21967,-0.819037
21968,-0.814326
21969,-0.814326
21970,-0.809615
21971,-0.809615
21972,-0.814326
21973,-0.814326
21974,-0.819037
21975,-0.819037
21976,-0.819037
21977,-0.819037
21978,-0.814326
21979,-0.814326
21980,-0.809615
21981,-0.809615
21982,-0.804904
21983,-0.804904
21984,-0.800193
21985,-0.795482
21986,-0.795482
21987,-0.800193
21988,-0.800193
21989,-0.804904
21990,-0.804904
21991,-0.809615
21992,-0.809615
21993,-0.814326
21994,-0.814326
21995,-0.819037
21996,-0.823748
21997,-0.837881
21998,-0.842592
21999,-0.847303
22000,-0.847303
22001,-0.842592
22002,-0.847303
22003,-0.847303
22004,-0.852014
22005,-0.856725
22006,-0.852014
22007,-0.852014
22008,-0.856725
22009,-0.861436
22010,-0.870858
22011,-0.875569
22012,-0.870858
22013,-0.866147
22014,-0.866147
22015,-0.861436
22016,-0.866147
22017,-0.866147
22018,-0.819037
22019,-0.828459
22020,-0.828459
22021,-0.819037
22022,-0.814326
22023,-0.819037
22024,-0.819037
22025,-0.823748
22026,-0.823748
22027,-0.828459
22028,-0.828459
22029,-0.83317
22030,-0.83317
22031,-0.837881
22032,-0.837881
22033,-0.842592
22034,-0.842592
22035,-0.847303
22036,-0.852014
22037,-0.856725
22038,-0.856725
22039,-0.861436
22040,-0.861436
22041,-0.866147
22042,-0.866147
22043,-0.870858
22044,-0.875569
22045,-0.88028
22046,-0.875569
22047,-0.870858
22048,-0.870858
22049,-0.866147
22050,-0.866147
22051,-0.870858
22052,-0.870858
22053,-0.866147
22054,-0.866147
22055,-0.870858
22056,-0.866147
22057,-0.866147
22058,-0.861436
22059,-0.866147
22060,-0.866147
22061,-0.861436
22062,-0.861436
22063,-0.856725
22064,-0.856725
22065,-0.852014
22066,-0.852014
22067,-0.847303
22068,-0.847303
22069,-0.842592
22070,-0.842592
22071,-0.837881
22072,-0.837881
22073,-0.83317
22074,-0.83317
22075,-0.809615
22076,-0.814326
22077,-0.814326
22078,-0.819037
22079,-0.819037
22080,-0.823748
22081,-0.823748
22082,-0.828459
22083,-0.828459
22084,-0.83317
22085,-0.83317
22086,-0.837881
22087,-0.837881
22088,-0.842592
22089,-0.842592
22090,-0.847303
22091,-0.847303
22092,-0.852014
22093,-0.852014
22094,-0.856725
22095,-0.856725
22096,-0.852014
22097,-0.852014
22098,-0.847303
22099,-0.847303
22100,-0.842592
22101,-0.828459
22102,-0.771926
22103,-0.691838
22104,-0.60704
22105,-0.795482
22106,-0.800193
22107,-0.800193
22108,-0.795482
22109,-0.795482
22110,-0.800193
22111,-0.800193
22112,-0.795482
22113,-0.800193
22114,-0.800193
22115,-0.795482
22116,-0.795482
22117,-0.800193
22118,-0.800193
22119,-0.804904
22120,-0.804904
22121,-0.809615
22122,-0.809615
22123,-0.814326
22124,-0.814326
22125,-0.809615
22126,-0.809615
22127,-0.814326
22128,-0.814326
22129,-0.819037
22130,-0.814326
22131,-0.814326
22132,-0.819037
22133,-0.819037
22134,-0.823748
22135,-0.823748
22136,-0.828459
22137,-0.828459
22138,-0.83317
22139,-0.83317
22140,-0.828459
22141,-0.828459
22142,-0.823748
22143,-0.823748
22144,-0.819037
22145,-0.819037
22146,-0.814326
22147,-0.814326
22148,-0.809615
22149,-0.809615
22150,-0.804904
22151,-0.734238
22152,-0.74366
22153,-0.753082
22154,-0.753082
22155,-0.74366
22156,-0.753082
22157,-0.771926
22158,-0.781348
22159,-0.781348
22160,-0.79077
22161,-0.800193
22162,-0.795482
22163,-0.795482
22164,-0.800193
22165,-0.804904
22166,-0.800193
22167,-0.795482
22168,-0.795482
22169,-0.800193
22170,-0.804904
22171,-0.804904
22172,-0.809615
22173,-0.809615
22174,-0.814326
22175,-0.814326
22176,-0.819037
22177,-0.823748
22178,-0.823748
22179,-0.828459
22180,-0.828459
22181,-0.83317
22182,-0.83317
22183,-0.828459
22184,-0.828459
22185,-0.83317
22186,-0.83317
22187,-0.828459
22188,-0.828459
22189,-0.83317
22190,-0.83317
22191,-0.823748
22192,-0.828459
22193,-0.828459
22194,-0.83317
22195,-0.828459
22196,-0.828459
22197,-0.83317
22198,-0.83317
22199,-0.828459
22200,-0.83317
22201,-0.83317
22202,-0.837881
22203,-0.842592
22204,-0.847303
22205,-0.852014
22206,-0.852014
22207,-0.847303
22208,-0.847303
22209,-0.842592
22210,-0.842592
22211,-0.847303
22212,-0.842592
22213,-0.842592
22214,-0.837881
22215,-0.837881
22216,-0.842592
22217,-0.837881
22218,-0.837881
22219,-0.842592
22220,-0.837881
22221,-0.837881
22222,-0.83317
22223,-0.837881
22224,-0.83317
22225,-0.83317
22226,-0.828459
22227,-0.800193
22228,-0.776637
22229,-0.823748
22230,-0.83317
22231,-0.814326
22232,-0.814326
22233,-0.823748
22234,-0.837881
22235,-0.823748
22236,-0.809615
22237,-0.804904
22238,-0.804904
22239,-0.814326
22240,-0.823748
22241,-0.823748
22242,-0.828459
22243,-0.828459
22244,-0.83317
22245,-0.842592
22246,-0.847303
22247,-0.852014
22248,-0.852014
22249,-0.847303
22250,-0.837881
22251,-0.828459
22252,-0.823748
22253,-0.828459
22254,-0.83317
22255,-0.847303
22256,-0.856725
22257,-0.861436
22258,-0.866147
22259,-0.866147
22260,-0.861436
22261,-0.866147
22262,-0.861436
22263,-0.861436
22264,-0.847303
22265,-0.837881
22266,-0.828459
22267,-0.828459
22268,-0.83317
22269,-0.842592
22270,-0.847303
22271,-0.852014
22272,-0.852014
22273,-0.847303
22274,-0.847303
22275,-0.837881
22276,-0.823748
22277,-0.814326
22278,-0.819037
22279,-0.837881
22280,-0.861436
22281,-0.866147
22282,-0.852014
22283,-0.837881
22284,-0.828459
22285,-0.823748
22286,-0.823748
22287,-0.819037
22288,-0.819037
22289,-0.823748
22290,-0.823748
22291,-0.819037
22292,-0.819037
22293,-0.814326
22294,-0.804904
22295,-0.795482
22296,-0.800193
22297,-0.809615
22298,-0.823748
22299,-0.83317
22300,-0.83317
22301,-0.828459
22302,-0.828459
22303,-0.819037
22304,-0.809615
22305,-0.809615
22306,-0.814326
22307,-0.819037
22308,-0.828459
22309,-0.83317
22310,-0.83317
22311,-0.828459
22312,-0.828459
22313,-0.823748
22314,-0.814326
22315,-0.809615
22316,-0.809615
22317,-0.814326
22318,-0.828459
22319,-0.842592
22320,-0.842592
22321,-0.83317
22322,-0.819037
22323,-0.809615
22324,-0.809615
22325,-0.819037
22326,-0.828459
22327,-0.842592
22328,-0.847303
22329,-0.847303
22330,-0.842592
22331,-0.83317
22332,-0.828459
22333,-0.823748
22334,-0.823748
22335,-0.819037
22336,-0.823748
22337,-0.828459
22338,-0.842592
22339,-0.842592
22340,-0.847303
22341,-0.781348
22342,-0.786059
22343,-0.79077
22344,-0.79077
22345,-0.795482
22346,-0.795482
22347,-0.79077
22348,-0.795482
22349,-0.79077
22350,-0.776637
22351,-0.74366
22352,-0.729527
22353,-0.720105
22354,-0.720105
22355,-0.729527
22356,-0.748371
22357,-0.757793
22358,-0.762504
22359,-0.762504
22360,-0.767215
22361,-0.781348
22362,-0.795482
22363,-0.804904
22364,-0.804904
22365,-0.79077
22366,-0.781348
22367,-0.776637
22368,-0.771926
22369,-0.771926
22370,-0.776637
22371,-0.776637
22372,-0.781348
22373,-0.786059
22374,-0.79077
22375,-0.79077
22376,-0.781348
22377,-0.757793
22378,-0.74366
22379,-0.734238
22380,-0.729527
22381,-0.729527
22382,-0.724816
22383,-0.724816
22384,-0.729527
22385,-0.729527
22386,-0.724816
22387,-0.720105
22388,-0.715394
22389,-0.715394
22390,-0.720105
22391,-0.715394
22392,-0.715394
22393,-0.710683
22394,-0.705972
22395,-0.701261
22396,-0.701261
22397,-0.691838
22398,-0.677705
22399,-0.668283
22400,-0.658861
22401,-0.65415
22402,-0.663572
22403,-0.668283
22404,-0.668283
22405,-0.658861
22406,-0.65415
22407,-0.649439
22408,-0.635306
22409,-0.621173
22410,-0.60704
22411,-0.60704
22412,-0.625884
22413,-0.640017
22414,-0.644728
22415,-0.644728
22416,-0.635306
22417,-0.635306
22418,-0.578773
22419,-0.526952
22420,-0.51753
22421,-0.51753
22422,-0.550507
22423,-0.583484
22424,-0.602329
22425,-0.611751
22426,-0.597618
22427,-0.597618
22428,-0.621173
22429,-0.640017
22430,-0.649439
22431,-0.635306
22432,-0.625884
22433,-0.625884
22434,-0.625884
22435,-0.621173
22436,-0.611751
22437,-0.583484
22438,-0.56464
22439,-0.545796
22440,-0.526952
22441,-0.51753
22442,-0.51753
22443,-0.512819
22444,-0.512819
22445,-0.51753
22446,-0.531663
22447,-0.555218
22448,-0.569351
22449,-0.578773
22450,-0.574062
22451,-0.555218
22452,-0.545796
22453,-0.526952
22454,-0.503397
22455,-0.484552
22456,-0.479841
22457,-0.470419
22458,-0.456286
22459,-0.456286
22460,-0.460997
22461,-0.47513
22462,-0.484552
22463,-0.484552
22464,-0.493974
22465,-0.498686
22466,-0.493974
22467,-0.479841
22468,-0.460997
22469,-0.446864
22470,-0.437442
22471,-0.42802
22472,-0.432731
22473,-0.437442
22474,-0.437442
22475,-0.442153
22476,-0.442153
22477,-0.446864
22478,-0.456286
22479,-0.456286
22480,-0.460997
22481,-0.465708
22482,-0.465708
22483,-0.470419
22484,-0.470419
22485,-0.47513
22486,-0.479841
22487,-0.484552
22488,-0.484552
22489,-0.489263
22490,-0.498686
22491,-0.503397
22492,-0.512819
22493,-0.522241
22494,-0.545796
22495,-0.555218
22496,-0.550507
22497,-0.531663
22498,-0.522241
22499,-0.51753
22500,-0.51753
22501,-0.508108
22502,-0.489263
22503,-0.479841
22504,-0.47513
22505,-0.470419
22506,-0.470419
22507,-0.460997
22508,-0.456286
22509,-0.451575
22510,-0.456286
22511,-0.456286
22512,-0.446864
22513,-0.442153
22514,-0.442153
22515,-0.451575
22516,-0.456286
22517,-0.465708
22518,-0.47513
22519,-0.479841
22520,-0.484552
22521,-0.484552
22522,-0.479841
22523,-0.479841
22524,-0.484552
22525,-0.484552
22526,-0.489263
22527,-0.489263
22528,-0.329088
22529,-0.319666
22530,-0.314955
22531,-0.314955
22532,-0.319666
22533,-0.319666
22534,-0.324377
22535,-0.324377
22536,-0.333799
22537,-0.343221
22538,-0.357354
22539,-0.362065
22540,-0.371487
22541,-0.376198
22542,-0.380909
22543,-0.38562
22544,-0.38562
22545,-0.395042
22546,-0.399754
22547,-0.409176
22548,-0.413887
22549,-0.413887
22550,-0.418598
22551,-0.423309
22552,-0.423309
22553,-0.42802
22554,-0.42802
22555,-0.432731
22556,-0.437442
22557,-0.446864
22558,-0.446864
22559,-0.451575
22560,-0.456286
22561,-0.460997
22562,-0.460997
22563,-0.470419
22564,-0.470419
22565,-0.47513
22566,-0.47513
22567,-0.479841
22568,-0.470419
22569,-0.366776
22570,-0.465708
22571,-0.479841
22572,-0.541085
22573,-0.489263
22574,-0.47513
22575,-0.489263
22576,-0.493974
22577,-0.484552
22578,-0.484552
22579,-0.493974
22580,-0.493974
22581,-0.489263
22582,-0.489263
22583,-0.493974
22584,-0.484552
22585,-0.479841
22586,-0.484552
22587,-0.493974
22588,-0.498686
22589,-0.493974
22590,-0.479841
22591,-0.484552
22592,-0.493974
22593,-0.498686
22594,-0.503397
22595,-0.503397
22596,-0.493974
22597,-0.498686
22598,-0.51753
22599,-0.531663
22600,-0.526952
22601,-0.512819
22602,-0.508108
22603,-0.508108
22604,-0.503397
22605,-0.493974
22606,-0.489263
22607,-0.493974
22608,-0.503397
22609,-0.51753
22610,-0.51753
22611,-0.512819
22612,-0.508108
22613,-0.526952
22614,-0.541085
22615,-0.555218
22616,-0.569351
22617,-0.578773
22618,-0.583484
22619,-0.583484
22620,-0.588195
22621,-0.588195
22622,-0.597618
22623,-0.611751
22624,-0.630595
22625,-0.640017
22626,-0.640017
22627,-0.644728
22628,-0.644728
22629,-0.640017
22630,-0.635306
22631,-0.611751
22632,-0.588195
22633,-0.569351
22634,-0.559929
22635,-0.550507
22636,-0.545796
22637,-0.541085
22638,-0.526952
22639,-0.522241
22640,-0.522241
22641,-0.526952
22642,-0.541085
22643,-0.550507
22644,-0.56464
22645,-0.578773
22646,-0.583484
22647,-0.592906
22648,-0.602329
22649,-0.611751
22650,-0.616462
22651,-0.630595
22652,-0.640017
22653,-0.649439
22654,-0.658861
22655,-0.668283
22656,-0.672994
22657,-0.672994
22658,-0.668283
22659,-0.663572
22660,-0.663572
22661,-0.644728
22662,-0.621173
22663,-0.60704
22664,-0.597618
22665,-0.583484
22666,-0.574062
22667,-0.555218
22668,-0.569351
22669,-0.559929
22670,-0.550507
22671,-0.550507
22672,-0.555218
22673,-0.555218
22674,-0.56464
22675,-0.578773
22676,-0.592906
22677,-0.602329
22678,-0.592906
22679,-0.588195
22680,-0.583484
22681,-0.578773
22682,-0.578773
22683,-0.592906
22684,-0.602329
22685,-0.611751
22686,-0.625884
22687,-0.630595
22688,-0.640017
22689,-0.649439
22690,-0.658861
22691,-0.663572
22692,-0.672994
22693,-0.682416
22694,-0.682416
22695,-0.687127
22696,-0.691838
22697,-0.69655
22698,-0.69655
22699,-0.701261
22700,-0.705972
22701,-0.705972
22702,-0.701261
22703,-0.672994
22704,-0.649439
22705,-0.630595
22706,-0.616462
22707,-0.60704
22708,-0.602329
22709,-0.592906
22710,-0.588195
22711,-0.592906
22712,-0.60704
22713,-0.625884
22714,-0.635306
22715,-0.649439
22716,-0.663572
22717,-0.668283
22718,-0.677705
22719,-0.687127
22720,-0.691838
22721,-0.69655
22722,-0.701261
22723,-0.710683
22724,-0.715394
22725,-0.715394
22726,-0.720105
22727,-0.720105
22728,-0.724816
22729,-0.672994
22730,-0.677705
22731,-0.672994
22732,-0.663572
22733,-0.640017
22734,-0.630595
22735,-0.630595
22736,-0.640017
22737,-0.65415
22738,-0.668283
22739,-0.677705
22740,-0.682416
22741,-0.682416
22742,-0.687127
22743,-0.687127
22744,-0.691838
22745,-0.69655
22746,-0.705972
22747,-0.705972
22748,-0.69655
22749,-0.682416
22750,-0.668283
22751,-0.649439
22752,-0.616462
22753,-0.588195
22754,-0.569351
22755,-0.545796
22756,-0.51753
22757,-0.493974
22758,-0.489263
22759,-0.484552
22760,-0.484552
22761,-0.489263
22762,-0.493974
22763,-0.512819
22764,-0.531663
22765,-0.531663
22766,-0.526952
22767,-0.522241
22768,-0.522241
22769,-0.51753
22770,-0.508108
22771,-0.508108
22772,-0.503397
22773,-0.503397
22774,-0.493974
22775,-0.47513
22776,-0.493974
22777,-0.512819
22778,-0.51753
22779,-0.512819
22780,-0.51753
22781,-0.522241
22782,-0.512819
22783,-0.51753
22784,-0.508108
22785,-0.51753
22786,-0.522241
22787,-0.508108
22788,-0.51753
22789,-0.522241
22790,-0.526952
22791,-0.526952
22792,-0.51753
22793,-0.512819
22794,-0.498686
22795,-0.470419
22796,-0.451575
22797,-0.442153
22798,-0.432731
22799,-0.432731
22800,-0.437442
22801,-0.446864
22802,-0.456286
22803,-0.470419
22804,-0.508108
22805,-0.531663
22806,-0.536374
22807,-0.541085
22808,-0.541085
22809,-0.531663
22810,-0.536374
22811,-0.536374
22812,-0.531663
22813,-0.541085
22814,-0.545796
22815,-0.545796
22816,-0.559929
22817,-0.569351
22818,-0.555218
22819,-0.569351
22820,-0.569351
22821,-0.578773
22822,-0.583484
22823,-0.578773
22824,-0.574062
22825,-0.559929
22826,-0.541085
22827,-0.51753
22828,-0.498686
22829,-0.479841
22830,-0.470419
22831,-0.47513
22832,-0.479841
22833,-0.493974
22834,-0.484552
22835,-0.498686
22836,-0.512819
22837,-0.541085
22838,-0.531663
22839,-0.545796
22840,-0.559929
22841,-0.555218
22842,-0.550507
22843,-0.555218
22844,-0.559929
22845,-0.56464
22846,-0.56464
22847,-0.569351
22848,-0.592906
22849,-0.602329
22850,-0.574062
22851,-0.569351
22852,-0.550507
22853,-0.522241
22854,-0.508108
22855,-0.508108
22856,-0.51753
22857,-0.531663
22858,-0.545796
22859,-0.56464
22860,-0.640017
22861,-0.625884
22862,-0.583484
22863,-0.583484
22864,-0.588195
22865,-0.597618
22866,-0.611751
22867,-0.621173
22868,-0.625884
22869,-0.625884
22870,-0.630595
22871,-0.630595
22872,-0.625884
22873,-0.625884
22874,-0.611751
22875,-0.588195
22876,-0.555218
22877,-0.536374
22878,-0.531663
22879,-0.536374
22880,-0.545796
22881,-0.555218
22882,-0.569351
22883,-0.583484
22884,-0.592906
22885,-0.602329
22886,-0.60704
22887,-0.616462
22888,-0.625884
22889,-0.635306
22890,-0.640017
22891,-0.644728
22892,-0.649439
22893,-0.649439
22894,-0.640017
22895,-0.569351
22896,-0.60704
22897,-0.644728
22898,-0.658861
22899,-0.663572
22900,-0.672994
22901,-0.672994
22902,-0.668283
22903,-0.663572
22904,-0.677705
22905,-0.682416
22906,-0.682416
22907,-0.677705
22908,-0.668283
22909,-0.663572
22910,-0.663572
22911,-0.649439
22912,-0.625884
22913,-0.597618
22914,-0.574062
22915,-0.559929
22916,-0.559929
22917,-0.578773
22918,-0.597618
22919,-0.611751
22920,-0.625884
22921,-0.640017
22922,-0.644728
22923,-0.649439
22924,-0.649439
22925,-0.65415
22926,-0.658861
22927,-0.672994
22928,-0.687127
22929,-0.69655
22930,-0.69655
22931,-0.691838
22932,-0.682416
22933,-0.677705
22934,-0.682416
22935,-0.682416
22936,-0.672994
22937,-0.640017
22938,-0.60704
22939,-0.592906
22940,-0.588195
22941,-0.592906
22942,-0.602329
22943,-0.625884
22944,-0.644728
22945,-0.658861
22946,-0.668283
22947,-0.668283
22948,-0.672994
22949,-0.682416
22950,-0.687127
22951,-0.691838
22952,-0.69655
22953,-0.701261
22954,-0.701261
22955,-0.710683
22956,-0.715394
22957,-0.715394
22958,-0.710683
22959,-0.705972
22960,-0.69655
22961,-0.687127
22962,-0.682416
22963,-0.677705
22964,-0.658861
22965,-0.65415
22966,-0.644728
22967,-0.635306
22968,-0.635306
22969,-0.640017
22970,-0.658861
22971,-0.677705
22972,-0.682416
22973,-0.687127
22974,-0.691838
22975,-0.69655
22976,-0.701261
22977,-0.701261
22978,-0.69655
22979,-0.69655
22980,-0.682416
22981,-0.672994
22982,-0.668283
22983,-0.668283
22984,-0.672994
22985,-0.687127
22986,-0.69655
22987,-0.701261
22988,-0.701261
22989,-0.69655
22990,-0.69655
22991,-0.701261
22992,-0.701261
22993,-0.69655
22994,-0.69655
22995,-0.701261
22996,-0.69655
22997,-0.687127
22998,-0.682416
22999,-0.682416
23000,-0.69655
23001,-0.710683
23002,-0.715394
23003,-0.720105
23004,-0.729527
23005,-0.729527
23006,-0.724816
23007,-0.720105
23008,-0.715394
23009,-0.710683
23010,-0.710683
23011,-0.720105
23012,-0.724816
23013,-0.729527
23014,-0.729527
23015,-0.724816
23016,-0.724816
23017,-0.720105
23018,-0.710683
23019,-0.69655
23020,-0.672994
23021,-0.649439
23022,-0.630595
23023,-0.625884
23024,-0.630595
23025,-0.649439
23026,-0.677705
23027,-0.701261
23028,-0.710683
23029,-0.710683
23030,-0.715394
23031,-0.715394
23032,-0.710683
23033,-0.710683
23034,-0.715394
23035,-0.720105
23036,-0.734238
23037,-0.74366
23038,-0.74366
23039,-0.734238
23040,-0.720105
23041,-0.715394
23042,-0.710683
23043,-0.710683
23044,-0.720105
23045,-0.729527
23046,-0.738949
23047,-0.74366
23048,-0.74366
23049,-0.738949
23050,-0.715394
23051,-0.682416
23052,-0.663572
23053,-0.644728
23054,-0.729527
23055,-0.729527
23056,-0.724816
23057,-0.724816
23058,-0.720105
23059,-0.710683
23060,-0.69655
23061,-0.682416
23062,-0.672994
23063,-0.668283
23064,-0.672994
23065,-0.682416
23066,-0.69655
23067,-0.715394
23068,-0.729527
23069,-0.74366
23070,-0.753082
23071,-0.753082
23072,-0.748371
23073,-0.748371
23074,-0.74366
23075,-0.74366
23076,-0.748371
23077,-0.748371
23078,-0.74366
23079,-0.738949
23080,-0.729527
23081,-0.729527
23082,-0.720105
23083,-0.687127
23084,-0.635306
23085,-0.649439
23086,-0.658861
23087,-0.658861
23088,-0.668283
23089,-0.691838
23090,-0.715394
23091,-0.734238
23092,-0.738949
23093,-0.738949
23094,-0.724816
23095,-0.715394
23096,-0.710683
23097,-0.710683
23098,-0.720105
23099,-0.734238
23100,-0.748371
23101,-0.762504
23102,-0.767215
23103,-0.767215
23104,-0.753082
23105,-0.734238
23106,-0.720105
23107,-0.701261
23108,-0.69655
23109,-0.687127
23110,-0.677705
23111,-0.672994
23112,-0.687127
23113,-0.687127
23114,-0.691838
23115,-0.691838
23116,-0.69655
23117,-0.705972
23118,-0.720105
23119,-0.724816
23120,-0.724816
23121,-0.729527
23122,-0.734238
23123,-0.738949
23124,-0.748371
23125,-0.753082
23126,-0.757793
23127,-0.762504
23128,-0.767215
23129,-0.767215
23130,-0.762504
23131,-0.762504
23132,-0.757793
23133,-0.753082
23134,-0.748371
23135,-0.748371
23136,-0.738949
23137,-0.738949
23138,-0.748371
23139,-0.762504
23140,-0.767215
23141,-0.767215
23142,-0.762504
23143,-0.762504
23144,-0.757793
23145,-0.748371
23146,-0.729527
23147,-0.724816
23148,-0.715394
23149,-0.69655
23150,-0.691838
23151,-0.691838
23152,-0.701261
23153,-0.720105
23154,-0.74366
23155,-0.757793
23156,-0.762504
23157,-0.767215
23158,-0.771926
23159,-0.776637
23160,-0.776637
23161,-0.762504
23162,-0.753082
23163,-0.748371
23164,-0.74366
23165,-0.74366
23166,-0.748371
23167,-0.748371
23168,-0.720105
23169,-0.687127
23170,-0.668283
23171,-0.658861
23172,-0.65415
23173,-0.658861
23174,-0.682416
23175,-0.710683
23176,-0.724816
23177,-0.734238
23178,-0.738949
23179,-0.74366
23180,-0.748371
23181,-0.748371
23182,-0.74366
23183,-0.748371
23184,-0.748371
23185,-0.753082
23186,-0.762504
23187,-0.771926
23188,-0.776637
